                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                0.95961,                 0.8024,                 1.1534,                0.89238,                 0.8248,                0.91271,                0.69702,                0.84351,                0.63101,                 1.0679,             6.1666e-05,             6.1666e-05,             6.1666e-05
                    149,                 1.0247,                0.81598,                  1.146,                0.87605,                0.83907,                0.90901,                0.69849,                0.84914,                0.62599,                  1.074,             6.1273e-05,             6.1273e-05,             6.1273e-05
                    150,                0.96348,                0.80227,                 1.1357,                0.88766,                0.83672,                0.91418,                0.70238,                0.84092,                0.62543,                 1.0714,              6.088e-05,              6.088e-05,              6.088e-05
                    151,                0.98235,                0.80698,                 1.1631,                0.89138,                 0.8319,                0.91454,                0.70502,                0.82922,                 0.6233,                 1.0579,             6.0488e-05,             6.0488e-05,             6.0488e-05
                    152,                0.97281,                 0.7906,                 1.1339,                0.87579,                0.83647,                0.91034,                0.70161,                0.82683,                0.61846,                  1.061,             6.0095e-05,             6.0095e-05,             6.0095e-05
                    153,                0.98481,                 0.8225,                 1.1653,                 0.8933,                0.84484,                0.91824,                0.71113,                0.83216,                0.61992,                 1.0692,             5.9702e-05,             5.9702e-05,             5.9702e-05
                    154,                0.96577,                0.79746,                 1.1596,                0.83265,                0.87866,                0.91907,                0.71157,                0.82532,                0.61982,                 1.0635,              5.931e-05,              5.931e-05,              5.931e-05
                    155,                0.99135,                0.77948,                 1.1336,                0.90514,                0.83392,                0.91694,                  0.707,                0.82205,                  0.621,                  1.065,             5.8917e-05,             5.8917e-05,             5.8917e-05
                    156,                0.93876,                0.80313,                 1.1524,                0.87964,                0.84376,                0.91187,                0.71544,                0.82881,                 0.6211,                 1.0636,             5.8524e-05,             5.8524e-05,             5.8524e-05
                    157,                0.92814,                 0.7759,                 1.1291,                0.91089,                0.82916,                0.91617,                0.70601,                 0.8332,                0.61879,                 1.0726,             5.8131e-05,             5.8131e-05,             5.8131e-05
                    158,                0.98109,                0.80941,                 1.1574,                 0.8998,                0.84143,                0.92113,                0.71543,                 0.8261,                0.61023,                 1.0634,             5.7739e-05,             5.7739e-05,             5.7739e-05
                    159,                 0.9435,                  0.754,                  1.135,                0.88535,                0.85007,                0.91643,                0.70861,                0.82886,                0.60933,                 1.0676,             5.7346e-05,             5.7346e-05,             5.7346e-05
                    160,                0.97053,                0.79568,                 1.1505,                0.87492,                0.86006,                0.91887,                0.71407,                0.82296,                0.61508,                 1.0634,             5.6953e-05,             5.6953e-05,             5.6953e-05
                    161,                 0.9222,                0.79163,                 1.1453,                0.88898,                0.83657,                0.91057,                0.70809,                0.82226,                0.61555,                 1.0605,             5.6561e-05,             5.6561e-05,             5.6561e-05
                    162,                0.90065,                0.75272,                 1.1285,                0.88838,                 0.8588,                0.91988,                0.71181,                0.82563,                0.60946,                 1.0653,             5.6168e-05,             5.6168e-05,             5.6168e-05
                    163,                0.91437,                0.79954,                 1.1585,                0.87832,                0.85262,                0.91992,                0.71717,                0.83064,                  0.613,                 1.0631,             5.5775e-05,             5.5775e-05,             5.5775e-05
                    164,                 0.9353,                 0.8073,                 1.1683,                0.85721,                0.86792,                0.91988,                0.70919,                0.82502,                 0.6166,                 1.0619,             5.5383e-05,             5.5383e-05,             5.5383e-05
                    165,                0.95656,                0.78269,                 1.1522,                0.85099,                0.86572,                 0.9145,                0.71341,                0.82848,                0.61502,                 1.0613,              5.499e-05,              5.499e-05,              5.499e-05
                    166,                0.92095,                0.75425,                 1.1364,                0.87265,                 0.8488,                0.91629,                0.70629,                0.82746,                0.60945,                 1.0694,             5.4597e-05,             5.4597e-05,             5.4597e-05
                    167,                0.98657,                 0.7997,                 1.1724,                0.87794,                0.85249,                0.91769,                 0.7122,                0.82703,                0.61251,                 1.0625,             5.4204e-05,             5.4204e-05,             5.4204e-05
                    168,                0.94905,                0.80493,                 1.1715,                 0.8677,                0.84565,                0.91355,                0.71071,                0.83429,                0.62644,                  1.066,             5.3812e-05,             5.3812e-05,             5.3812e-05
                    169,                0.93007,                0.77232,                 1.1381,                0.89537,                0.82431,                0.91555,                0.70789,                0.82728,                0.61474,                 1.0623,             5.3419e-05,             5.3419e-05,             5.3419e-05
                    170,                 0.9715,                0.78511,                 1.1613,                 0.9106,                0.83612,                0.92024,                0.71654,                0.82349,                0.61005,                 1.0589,             5.3026e-05,             5.3026e-05,             5.3026e-05
                    171,                0.97622,                0.78428,                 1.1426,                0.87165,                0.84401,                0.91395,                0.70549,                0.82373,                0.61292,                 1.0629,             5.2634e-05,             5.2634e-05,             5.2634e-05
                    172,                0.92975,                0.77734,                 1.1441,                0.86907,                0.85328,                0.91827,                 0.7169,                0.81652,                0.60731,                   1.06,             5.2241e-05,             5.2241e-05,             5.2241e-05
                    173,                0.94718,                0.78303,                 1.1279,                0.88771,                 0.8523,                0.92297,                 0.7113,                0.82387,                0.61187,                 1.0621,             5.1848e-05,             5.1848e-05,             5.1848e-05
                    174,                0.93226,                0.77748,                 1.1491,                0.89783,                0.84419,                0.92225,                0.71596,                0.81293,                0.61018,                 1.0542,             5.1456e-05,             5.1456e-05,             5.1456e-05
                    175,                0.95496,                0.80283,                 1.1586,                0.89281,                0.86453,                0.92514,                0.72353,                0.82334,                 0.6087,                 1.0585,             5.1063e-05,             5.1063e-05,             5.1063e-05
                    176,                0.93594,                 0.7795,                 1.1393,                0.89812,                0.84389,                0.91925,                0.72294,                0.81175,                0.61524,                 1.0534,              5.067e-05,              5.067e-05,              5.067e-05
                    177,                0.96959,                0.77073,                 1.1361,                0.91892,                0.83416,                0.92605,                0.72134,                 0.8134,                0.61301,                 1.0594,             5.0278e-05,             5.0278e-05,             5.0278e-05
                    178,                0.94706,                0.78245,                 1.1418,                0.89475,                 0.8546,                0.92439,                0.72851,                 0.8011,                0.60861,                 1.0513,             4.9885e-05,             4.9885e-05,             4.9885e-05
                    179,                0.93226,                0.80685,                 1.1704,                0.92042,                0.82567,                 0.9214,                0.72928,                0.79348,                 0.5999,                 1.0523,             4.9492e-05,             4.9492e-05,             4.9492e-05
                    180,                  0.956,                 0.8114,                 1.1584,                0.91842,                0.81701,                 0.9156,                0.71729,                0.80212,                0.61196,                 1.0554,             4.9099e-05,             4.9099e-05,             4.9099e-05
                    181,                0.91377,                0.74727,                 1.1195,                0.89476,                0.84881,                0.92358,                0.71909,                0.80188,                0.60741,                  1.054,             4.8707e-05,             4.8707e-05,             4.8707e-05
                    182,                0.98207,                0.78664,                 1.1388,                0.86188,                0.86548,                 0.9184,                0.71759,                0.80191,                0.59411,                 1.0551,             4.8314e-05,             4.8314e-05,             4.8314e-05
                    183,                0.94757,                0.77776,                  1.155,                0.90167,                0.84439,                0.92441,                0.71754,                0.80582,                0.60095,                 1.0524,             4.7921e-05,             4.7921e-05,             4.7921e-05
                    184,                0.93738,                0.77018,                 1.1365,                0.87327,                0.87017,                0.92119,                0.72237,                0.79825,                0.59529,                 1.0512,             4.7529e-05,             4.7529e-05,             4.7529e-05
                    185,                0.94556,                0.77187,                 1.1387,                0.88505,                 0.8697,                0.92697,                0.73247,                0.79365,                0.59627,                 1.0479,             4.7136e-05,             4.7136e-05,             4.7136e-05
                    186,                0.94626,                0.77867,                 1.1341,                 0.8932,                0.85625,                0.92014,                0.72008,                0.78661,                0.59478,                 1.0442,             4.6743e-05,             4.6743e-05,             4.6743e-05
                    187,                0.97878,                0.77523,                 1.1544,                 0.8915,                0.85578,                0.92489,                0.73006,                0.79412,                0.59713,                 1.0453,              4.635e-05,              4.635e-05,              4.635e-05
                    188,                 0.9462,                0.78664,                 1.1449,                0.88816,                0.86154,                0.92282,                0.72403,                0.79262,                0.59684,                 1.0447,             4.5958e-05,             4.5958e-05,             4.5958e-05
                    189,                0.92173,                 0.7494,                 1.1506,                0.85796,                0.87929,                0.92231,                0.72838,                0.79534,                0.59835,                 1.0433,             4.5565e-05,             4.5565e-05,             4.5565e-05
                    190,                0.92509,                0.77686,                  1.141,                0.91383,                0.83798,                0.92552,                0.72627,                0.79393,                0.59454,                 1.0452,             4.5172e-05,             4.5172e-05,             4.5172e-05
                    191,                0.91306,                0.75155,                 1.1475,                0.87151,                0.86204,                0.92163,                0.72669,                0.79149,                 0.6025,                  1.045,              4.478e-05,              4.478e-05,              4.478e-05
                    192,                  0.893,                0.74678,                   1.11,                 0.8547,                 0.8841,                0.92515,                0.73298,                0.80321,                0.59879,                 1.0496,             4.4387e-05,             4.4387e-05,             4.4387e-05
                    193,                0.89482,                 0.7612,                  1.142,                0.92965,                0.82876,                0.92294,                0.72656,                0.79574,                0.59461,                 1.0445,             4.3994e-05,             4.3994e-05,             4.3994e-05
                    194,                0.92222,                0.77877,                   1.13,                0.87451,                0.87668,                0.92094,                0.72617,                0.79768,                0.59606,                 1.0472,             4.3602e-05,             4.3602e-05,             4.3602e-05
                    195,                 0.9254,                0.75353,                 1.1241,                0.87875,                0.85856,                0.91611,                0.72227,                 0.7954,                0.59217,                 1.0472,             4.3209e-05,             4.3209e-05,             4.3209e-05
                    196,                 0.9415,                0.74655,                  1.123,                0.88683,                0.85488,                0.91948,                0.71707,                0.79783,                0.59148,                 1.0485,             4.2816e-05,             4.2816e-05,             4.2816e-05
                    197,                0.89079,                0.73485,                 1.1311,                0.88793,                0.85695,                0.92257,                 0.7298,                0.79803,                0.58666,                 1.0467,             4.2423e-05,             4.2423e-05,             4.2423e-05
                    198,                0.91021,                0.78039,                 1.1518,                0.91594,                0.84385,                0.92282,                0.73086,                0.79235,                0.58952,                 1.0448,             4.2031e-05,             4.2031e-05,             4.2031e-05
                    199,                0.92484,                0.76344,                 1.1356,                0.89261,                0.84063,                0.92199,                0.73037,                0.79056,                0.58818,                 1.0428,             4.1638e-05,             4.1638e-05,             4.1638e-05
                    200,                0.95169,                0.77978,                 1.1685,                0.89525,                0.85308,                0.92718,                0.73453,                0.78689,                0.58945,                 1.0419,             4.1245e-05,             4.1245e-05,             4.1245e-05
                    201,                0.94185,                0.77187,                 1.1575,                0.87591,                0.86056,                 0.9245,                0.72619,                0.78517,                0.59177,                 1.0387,             4.0853e-05,             4.0853e-05,             4.0853e-05
                    202,                 0.9287,                0.77317,                 1.1312,                0.88955,                0.86809,                0.92247,                 0.7344,                0.78077,                0.59017,                 1.0363,              4.046e-05,              4.046e-05,              4.046e-05
                    203,                0.91656,                 0.7544,                 1.1242,                 0.8926,                0.85833,                0.92406,                0.73369,                0.78746,                0.58978,                 1.0419,             4.0067e-05,             4.0067e-05,             4.0067e-05
                    204,                0.90271,                0.74887,                 1.1456,                0.91466,                0.84238,                0.92662,                0.72867,                0.79094,                0.58408,                 1.0428,             3.9675e-05,             3.9675e-05,             3.9675e-05
                    205,                0.89302,                0.74773,                 1.1209,                0.90946,                0.84948,                0.92952,                0.72847,                0.78445,                0.58421,                 1.0405,             3.9282e-05,             3.9282e-05,             3.9282e-05
                    206,                0.91982,                0.76155,                 1.1204,                0.91639,                0.85864,                 0.9289,                0.72555,                0.78087,                0.58644,                 1.0402,             3.8889e-05,             3.8889e-05,             3.8889e-05
                    207,                0.94514,                 0.7672,                 1.1288,                0.89969,                0.86533,                0.92992,                0.72513,                0.78951,                0.58293,                 1.0449,             3.8496e-05,             3.8496e-05,             3.8496e-05
                    208,                0.90471,                0.78588,                 1.1485,                0.91053,                0.85252,                0.93069,                0.73201,                0.77846,                0.58544,                 1.0412,             3.8104e-05,             3.8104e-05,             3.8104e-05
                    209,                0.94439,                0.76822,                 1.1305,                0.86627,                0.86283,                0.92312,                0.73121,                0.78976,                0.59334,                 1.0441,             3.7711e-05,             3.7711e-05,             3.7711e-05
                    210,                0.91533,                0.73815,                 1.1132,                0.90692,                0.85629,                 0.9255,                0.73377,                0.77771,                0.58457,                 1.0383,             3.7318e-05,             3.7318e-05,             3.7318e-05
                    211,                0.91039,                0.73855,                 1.1177,                0.89909,                0.85635,                0.92733,                 0.7243,                0.79106,                 0.5903,                 1.0459,             3.6926e-05,             3.6926e-05,             3.6926e-05
                    212,                0.91651,                0.76096,                 1.1398,                0.85345,                0.88523,                0.92981,                0.73334,                0.77794,                0.58463,                 1.0387,             3.6533e-05,             3.6533e-05,             3.6533e-05
                    213,                0.93661,                0.74388,                 1.1484,                0.89222,                 0.8537,                0.92678,                0.72154,                0.78581,                0.59064,                 1.0452,              3.614e-05,              3.614e-05,              3.614e-05
                    214,                0.91009,                0.76984,                 1.1146,                0.91628,                0.84223,                0.92853,                0.72673,                0.78196,                0.58729,                 1.0387,             3.5748e-05,             3.5748e-05,             3.5748e-05
                    215,                0.96544,                0.76535,                 1.1336,                0.90388,                0.84398,                  0.926,                0.73169,                0.78085,                 0.5828,                 1.0406,             3.5355e-05,             3.5355e-05,             3.5355e-05
                    216,                0.94619,                 0.7712,                 1.1261,                0.90316,                0.86089,                0.92708,                0.73421,                0.78102,                 0.5833,                 1.0399,             3.4962e-05,             3.4962e-05,             3.4962e-05
                    217,                0.89747,                0.75818,                 1.1237,                0.89988,                0.85755,                0.92846,                0.72897,                0.78797,                0.58773,                  1.045,              3.457e-05,              3.457e-05,              3.457e-05
                    218,                0.93056,                0.77411,                 1.1198,                0.91632,                0.85842,                0.92948,                0.73875,                 0.7876,                0.58759,                 1.0494,             3.4177e-05,             3.4177e-05,             3.4177e-05
                    219,                0.89883,                0.74081,                 1.1416,                0.92303,                0.84469,                0.92605,                0.73795,                0.77105,                0.58357,                 1.0325,             3.3784e-05,             3.3784e-05,             3.3784e-05
                    220,                0.92434,                0.76194,                 1.1194,                0.88229,                0.86883,                0.92842,                 0.7313,                0.78708,                0.58814,                  1.041,             3.3391e-05,             3.3391e-05,             3.3391e-05
                    221,                0.90013,                0.72999,                 1.1166,                0.89118,                0.87238,                0.92538,                0.73607,                 0.7759,                0.58528,                  1.038,             3.2999e-05,             3.2999e-05,             3.2999e-05
                    222,                0.92731,                0.75489,                 1.1229,                0.89214,                0.86441,                0.92805,                0.73777,                0.77403,                 0.5846,                 1.0357,             3.2606e-05,             3.2606e-05,             3.2606e-05
                    223,                0.90802,                 0.7439,                 1.1202,                 0.8866,                0.86109,                0.92409,                0.73479,                0.77634,                0.58534,                 1.0358,             3.2213e-05,             3.2213e-05,             3.2213e-05
                    224,                0.89877,                0.73958,                 1.1066,                0.90416,                0.84569,                0.92926,                0.73794,                0.77599,                0.58496,                  1.036,             3.1821e-05,             3.1821e-05,             3.1821e-05
                    225,                0.92513,                0.76912,                 1.1397,                0.86895,                 0.8841,                0.92673,                0.73373,                 0.7741,                0.58195,                 1.0356,             3.1428e-05,             3.1428e-05,             3.1428e-05
                    226,                0.91133,                0.74948,                 1.1378,                0.87892,                0.86695,                0.92844,                0.74001,                0.77868,                0.58429,                  1.033,             3.1035e-05,             3.1035e-05,             3.1035e-05
                    227,                0.90748,                0.73535,                 1.1198,                0.89281,                0.87708,                0.93363,                0.73761,                 0.7694,                 0.5799,                 1.0307,             3.0643e-05,             3.0643e-05,             3.0643e-05
                    228,                0.90489,                0.76002,                 1.1357,                0.89312,                0.85877,                0.92437,                0.72971,                0.78654,                0.57877,                 1.0419,              3.025e-05,              3.025e-05,              3.025e-05
                    229,                0.95529,                0.77757,                 1.1531,                0.89466,                0.86211,                0.92895,                0.73565,                0.77378,                0.57667,                 1.0328,             2.9857e-05,             2.9857e-05,             2.9857e-05
                    230,                0.87129,                0.73897,                 1.0973,                0.90874,                0.85768,                0.92685,                0.74216,                0.76689,                0.56736,                 1.0312,             2.9464e-05,             2.9464e-05,             2.9464e-05
                    231,                0.91833,                0.74844,                 1.1258,                 0.9046,                0.86692,                0.92864,                0.72968,                 0.7769,                0.57452,                 1.0364,             2.9072e-05,             2.9072e-05,             2.9072e-05
                    232,                0.93129,                0.76544,                 1.1415,                0.90515,                0.87457,                 0.9303,                0.74839,                0.76219,                 0.5702,                 1.0267,             2.8679e-05,             2.8679e-05,             2.8679e-05
                    233,                0.93345,                0.74336,                 1.1273,                0.89845,                0.87254,                0.92713,                0.74349,                0.76819,                0.57545,                 1.0358,             2.8286e-05,             2.8286e-05,             2.8286e-05
                    234,                0.90034,                0.72818,                 1.1209,                0.90127,                0.87585,                0.93154,                0.73768,                0.76703,                0.57214,                 1.0319,             2.7894e-05,             2.7894e-05,             2.7894e-05
                    235,                0.86328,                0.71374,                 1.1093,                0.92373,                0.85569,                0.92978,                 0.7442,                0.77434,                0.57123,                 1.0376,             2.7501e-05,             2.7501e-05,             2.7501e-05
                    236,                0.89632,                0.73361,                 1.1116,                0.90716,                0.86141,                0.92937,                0.74168,                0.76795,                 0.5748,                 1.0336,             2.7108e-05,             2.7108e-05,             2.7108e-05
                    237,                0.88472,                0.72268,                 1.1131,                 0.9175,                0.85446,                0.93038,                0.73818,                0.76598,                0.56591,                 1.0317,             2.6716e-05,             2.6716e-05,             2.6716e-05
                    238,                0.90228,                0.76976,                 1.1105,                0.91514,                0.86071,                0.93201,                0.74617,                0.76937,                0.56813,                 1.0354,             2.6323e-05,             2.6323e-05,             2.6323e-05
                    239,                0.88229,                0.75306,                 1.1136,                0.88852,                0.87612,                0.92935,                0.73564,                 0.7684,                 0.5739,                 1.0311,              2.593e-05,              2.593e-05,              2.593e-05
                    240,                0.92114,                0.76348,                 1.1378,                0.92073,                0.84405,                0.92828,                0.74082,                0.76432,                0.57462,                 1.0273,             2.5537e-05,             2.5537e-05,             2.5537e-05
                    241,                0.89165,                0.73276,                 1.1341,                0.92838,                0.86044,                0.92934,                0.74406,                0.76312,                0.57566,                 1.0285,             2.5145e-05,             2.5145e-05,             2.5145e-05
                    242,                 0.9006,                0.73339,                 1.0938,                0.90252,                0.85142,                0.92441,                 0.7387,                0.77081,                0.58074,                 1.0361,             2.4752e-05,             2.4752e-05,             2.4752e-05
                    243,                0.90126,                0.72875,                 1.0941,                0.88019,                0.86657,                0.92254,                0.73546,                0.76995,                0.57972,                 1.0321,             2.4359e-05,             2.4359e-05,             2.4359e-05
                    244,                0.90148,                0.76684,                 1.1642,                0.91497,                0.86032,                0.93104,                0.74389,                0.76588,                0.57555,                 1.0317,             2.3967e-05,             2.3967e-05,             2.3967e-05
                    245,                0.91439,                 0.7626,                 1.1334,                0.87359,                0.87497,                 0.9289,                0.74233,                0.76511,                0.57411,                 1.0308,             2.3574e-05,             2.3574e-05,             2.3574e-05
                    246,                0.91611,                0.77604,                 1.1395,                0.90065,                0.85769,                0.92527,                0.73721,                0.77403,                0.57743,                 1.0343,             2.3181e-05,             2.3181e-05,             2.3181e-05
                    247,                0.87835,                 0.7266,                 1.1175,                0.91981,                0.84909,                0.92605,                0.73367,                 0.7663,                0.57894,                 1.0323,             2.2789e-05,             2.2789e-05,             2.2789e-05
                    248,                0.84752,                0.72478,                 1.0929,                0.88338,                0.86857,                0.92502,                0.73949,                0.76441,                0.56892,                 1.0345,             2.2396e-05,             2.2396e-05,             2.2396e-05
                    249,                0.91736,                0.75023,                 1.1233,                0.91566,                0.85808,                  0.925,                0.74343,                0.77017,                0.57023,                 1.0295,             2.2003e-05,             2.2003e-05,             2.2003e-05
                    250,                0.89723,                0.74176,                 1.1231,                0.89575,                0.85512,                0.92631,                0.73304,                0.75689,                0.57008,                 1.0284,              2.161e-05,              2.161e-05,              2.161e-05
                    251,                0.90573,                0.74029,                 1.1163,                0.92775,                0.84139,                0.92573,                0.73994,                0.75851,                0.57194,                  1.026,             2.1218e-05,             2.1218e-05,             2.1218e-05
                    252,                0.91245,                0.75039,                   1.12,                0.89252,                0.87099,                 0.9298,                0.74043,                0.76719,                 0.5683,                  1.035,             2.0825e-05,             2.0825e-05,             2.0825e-05
                    253,                0.87693,                0.69289,                 1.1041,                0.90994,                0.85199,                0.92658,                0.74738,                0.76056,                0.57709,                 1.0314,             2.0432e-05,             2.0432e-05,             2.0432e-05
                    254,                0.91454,                0.76311,                 1.1278,                0.91124,                0.86959,                0.93425,                0.74373,                  0.766,                 0.5671,                 1.0264,              2.004e-05,              2.004e-05,              2.004e-05
                    255,                0.91466,                0.76248,                 1.1329,                0.90843,                0.86058,                0.92893,                0.73933,                0.75703,                0.56898,                 1.0281,             1.9647e-05,             1.9647e-05,             1.9647e-05
                    256,                0.86303,                0.70982,                 1.1132,                0.89417,                0.87137,                0.92751,                 0.7387,                0.75392,                0.56275,                  1.028,             1.9254e-05,             1.9254e-05,             1.9254e-05
                    257,                0.85564,                0.69146,                 1.0961,                0.91192,                0.84983,                0.92564,                0.73402,                0.76446,                0.57475,                 1.0336,             1.8862e-05,             1.8862e-05,             1.8862e-05
                    258,                0.92425,                0.74433,                 1.1339,                 0.9129,                 0.8588,                0.92608,                0.73928,                0.75294,                0.56422,                 1.0257,             1.8469e-05,             1.8469e-05,             1.8469e-05
                    259,                0.87911,                0.74193,                 1.1177,                0.90875,                0.86514,                0.92896,                0.73712,                0.76047,                 0.5671,                 1.0312,             1.8076e-05,             1.8076e-05,             1.8076e-05
                    260,                 0.8774,                 0.7131,                 1.0906,                 0.8916,                0.87617,                0.92771,                0.74247,                0.75118,                0.56665,                 1.0239,             1.7683e-05,             1.7683e-05,             1.7683e-05
                    261,                0.89976,                0.71922,                 1.0977,                0.91395,                0.87865,                 0.9318,                0.75404,                0.74825,                0.55849,                 1.0235,             1.7291e-05,             1.7291e-05,             1.7291e-05
                    262,                0.88824,                 0.7161,                 1.1009,                0.94127,                0.84285,                0.92854,                0.74786,                0.75713,                0.56293,                 1.0316,             1.6898e-05,             1.6898e-05,             1.6898e-05
                    263,                0.88512,                 0.7076,                 1.1118,                0.90695,                0.86641,                0.93017,                0.74469,                0.74545,                0.56644,                 1.0208,             1.6505e-05,             1.6505e-05,             1.6505e-05
                    264,                0.86722,                0.71251,                 1.1142,                0.90204,                0.87173,                0.93008,                0.74987,                0.75282,                0.56134,                 1.0289,             1.6113e-05,             1.6113e-05,             1.6113e-05
                    265,                0.92435,                0.77372,                 1.1593,                0.89229,                0.87306,                0.92821,                0.74116,                0.75104,                0.57044,                  1.025,              1.572e-05,              1.572e-05,              1.572e-05
                    266,                0.88364,                0.72206,                 1.1079,                0.91085,                0.85668,                0.92638,                0.74522,                0.75604,                0.56758,                  1.025,             1.5327e-05,             1.5327e-05,             1.5327e-05
                    267,                0.92778,                0.75179,                 1.1329,                 0.8969,                0.85388,                0.92524,                0.74025,                0.75101,                 0.5706,                 1.0266,             1.4935e-05,             1.4935e-05,             1.4935e-05
                    268,                0.93011,                0.74945,                 1.1255,                0.92149,                0.84999,                0.92848,                0.73914,                0.74675,                0.56359,                 1.0228,             1.4542e-05,             1.4542e-05,             1.4542e-05
                    269,                 0.8747,                0.72279,                 1.0846,                0.91054,                0.85212,                0.92962,                0.74616,                0.75092,                0.56226,                 1.0275,             1.4149e-05,             1.4149e-05,             1.4149e-05
                    270,                0.88627,                0.73101,                 1.1165,                0.89944,                0.87145,                0.92743,                0.74168,                0.74997,                0.56918,                 1.0227,             1.3756e-05,             1.3756e-05,             1.3756e-05
                    271,                0.89233,                0.73836,                 1.1123,                0.86024,                0.87955,                0.92528,                0.74243,                0.74963,                0.56588,                 1.0288,             1.3364e-05,             1.3364e-05,             1.3364e-05
                    272,                0.86953,                0.71467,                 1.1101,                0.88381,                0.87687,                0.92853,                0.74484,                0.74916,                0.56132,                 1.0271,             1.2971e-05,             1.2971e-05,             1.2971e-05
                    273,                0.90752,                0.75579,                 1.1259,                0.93047,                0.84329,                0.92835,                0.74321,                0.74975,                0.56321,                 1.0262,             1.2578e-05,             1.2578e-05,             1.2578e-05
                    274,                 0.8663,                 0.7108,                 1.1072,                0.89264,                0.88152,                0.93135,                0.74232,                 0.7462,                0.56138,                  1.024,             1.2186e-05,             1.2186e-05,             1.2186e-05
                    275,                0.89807,                0.72955,                  1.146,                0.91677,                0.84643,                 0.9292,                0.73912,                0.75246,                0.56761,                  1.024,             1.1793e-05,             1.1793e-05,             1.1793e-05
                    276,                0.88897,                0.72555,                 1.1195,                0.91494,                0.86031,                 0.9292,                 0.7426,                0.74577,                0.56016,                 1.0216,               1.14e-05,               1.14e-05,               1.14e-05
                    277,                0.86361,                0.68819,                 1.0854,                0.92038,                0.84515,                  0.928,                0.74227,                0.75269,                0.56459,                 1.0289,             1.1008e-05,             1.1008e-05,             1.1008e-05
                    278,                0.87893,                0.73377,                 1.1187,                0.90414,                0.86016,                0.92842,                0.73489,                0.74941,                0.56233,                 1.0266,             1.0615e-05,             1.0615e-05,             1.0615e-05
                    279,                0.84855,                0.71631,                 1.0982,                0.89997,                0.85152,                0.92843,                0.73719,                 0.7546,                 0.5648,                 1.0259,             1.0222e-05,             1.0222e-05,             1.0222e-05
                    280,                0.89981,                 0.7269,                 1.1076,                0.88156,                0.87432,                0.93092,                0.73833,                0.74612,                0.56051,                 1.0259,             9.8294e-06,             9.8294e-06,             9.8294e-06
                    281,                0.91328,                0.76494,                 1.1381,                0.92468,                0.85328,                 0.9306,                0.74317,                0.75646,                0.55965,                 1.0275,             9.4367e-06,             9.4367e-06,             9.4367e-06
                    282,                0.89507,                0.72855,                 1.1158,                0.91225,                0.85624,                0.92698,                 0.7397,                0.75225,                0.55944,                 1.0272,              9.044e-06,              9.044e-06,              9.044e-06
                    283,                0.89002,                0.72418,                 1.1028,                0.89334,                0.85602,                 0.9238,                 0.7379,                0.75406,                0.56462,                 1.0278,             8.6513e-06,             8.6513e-06,             8.6513e-06
                    284,                0.90352,                  0.746,                 1.1429,                0.90589,                0.85678,                0.92793,                0.74665,                0.75278,                0.56574,                 1.0227,             8.2586e-06,             8.2586e-06,             8.2586e-06
                    285,                0.87229,                0.70803,                 1.1018,                0.89958,                0.87242,                0.93363,                0.74179,                0.75249,                0.56386,                  1.025,             7.8659e-06,             7.8659e-06,             7.8659e-06
                    286,                0.90162,                  0.746,                 1.1366,                0.91672,                0.84758,                 0.9284,                 0.7389,                0.74882,                0.56706,                 1.0242,             7.4732e-06,             7.4732e-06,             7.4732e-06
                    287,                0.89027,                0.72143,                 1.1237,                0.90006,                0.86742,                0.92981,                0.74188,                0.75005,                0.56104,                 1.0254,             7.0805e-06,             7.0805e-06,             7.0805e-06
                    288,                0.87026,                0.73163,                 1.1042,                0.91217,                0.85917,                0.93065,                0.73997,                0.75132,                0.56091,                 1.0272,             6.6878e-06,             6.6878e-06,             6.6878e-06
                    289,                0.90746,                 0.7622,                 1.1149,                0.90634,                 0.8598,                0.93185,                0.74657,                0.74329,                0.55714,                  1.021,             6.2951e-06,             6.2951e-06,             6.2951e-06
                    290,                0.88179,                0.73896,                 1.1377,                0.92615,                0.85709,                0.92934,                0.74161,                0.74764,                0.55719,                 1.0237,             5.9024e-06,             5.9024e-06,             5.9024e-06
                    291,                0.93097,                0.74594,                 1.1387,                0.89793,                0.86448,                0.92626,                0.74089,                0.75937,                0.57097,                 1.0287,             5.5097e-06,             5.5097e-06,             5.5097e-06
                    292,                0.94023,                0.77643,                 1.1312,                0.89888,                0.85993,                0.92532,                0.73614,                0.77048,                0.57431,                 1.0304,              5.117e-06,              5.117e-06,              5.117e-06
                    293,                0.95072,                0.75836,                  1.155,                0.88043,                0.87624,                0.92871,                0.73554,                0.77537,                0.57745,                 1.0399,             4.7243e-06,             4.7243e-06,             4.7243e-06
                    294,                0.95223,                0.76097,                 1.1591,                0.88833,                0.87408,                0.92817,                0.73382,                0.78697,                0.58954,                 1.0411,             4.3316e-06,             4.3316e-06,             4.3316e-06
                    295,                0.91956,                0.72721,                  1.123,                0.86137,                 0.8677,                0.91521,                0.72311,                0.78819,                0.59055,                 1.0417,             3.9389e-06,             3.9389e-06,             3.9389e-06
