                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   3583,                 0.5675,                0.46886,                0.96128,                0.95387,                0.90516,                0.95315,                0.85826,                0.45402,                0.36765,                 0.8792,              0.0064548,              0.0064548,              0.0064548
                   3584,                0.64189,                0.50152,                0.96741,                0.92782,                0.92229,                0.95406,                 0.8599,                0.45409,                0.36802,                0.87915,              0.0064538,              0.0064538,              0.0064538
                   3585,                0.60818,                0.49968,                 0.9732,                0.94316,                 0.9106,                0.95347,                0.86031,                0.45068,                0.36764,                0.87817,              0.0064528,              0.0064528,              0.0064528
                   3586,                0.63609,                 0.5021,                0.97877,                0.94896,                0.90842,                 0.9536,                0.86175,                0.45384,                 0.3674,                0.87884,              0.0064518,              0.0064518,              0.0064518
                   3587,                0.64168,                0.53454,                0.99845,                 0.9473,                0.91053,                0.95182,                0.86054,                 0.4539,                0.36785,                0.87904,              0.0064508,              0.0064508,              0.0064508
                   3588,                0.62462,                0.52346,                0.99172,                0.95225,                0.90605,                0.95371,                0.86169,                0.45345,                0.36782,                 0.8788,              0.0064499,              0.0064499,              0.0064499
                   3589,                0.62206,                0.50554,                0.98581,                0.94157,                0.91165,                0.95438,                0.85985,                0.45542,                0.36912,                0.87886,              0.0064489,              0.0064489,              0.0064489
                   3590,                0.60666,                0.48833,                0.96074,                 0.9526,                 0.9061,                0.95102,                0.86045,                0.45054,                0.36864,                 0.8787,              0.0064479,              0.0064479,              0.0064479
                   3591,                0.63631,                0.52313,                0.99604,                 0.9553,                0.90241,                0.95414,                0.85986,                 0.4528,                 0.3662,                0.87824,              0.0064469,              0.0064469,              0.0064469
                   3592,                0.62767,                 0.5231,                 1.0109,                0.95032,                 0.9085,                0.95427,                0.86041,                0.45182,                0.36656,                0.87995,              0.0064459,              0.0064459,              0.0064459
                   3593,                0.65272,                0.53287,                 1.0044,                0.95042,                0.90822,                0.95424,                0.86377,                0.45039,                0.36681,                0.87878,              0.0064449,              0.0064449,              0.0064449
                   3594,                 0.6153,                0.50411,                0.97392,                0.95044,                0.90891,                0.95424,                0.86114,                0.45099,                 0.3658,                 0.8788,              0.0064439,              0.0064439,              0.0064439
                   3595,                0.60998,                0.49792,                 0.9781,                0.95314,                0.90674,                0.95453,                 0.8611,                0.45401,                0.36799,                0.87965,              0.0064429,              0.0064429,              0.0064429
                   3596,                0.63043,                0.51153,                0.98832,                 0.9391,                0.91804,                0.95566,                0.85826,                0.45614,                0.36771,                0.88045,              0.0064419,              0.0064419,              0.0064419
                   3597,                0.61936,                 0.5059,                0.98823,                0.94644,                0.90864,                0.95449,                0.86027,                0.45337,                0.36781,                0.88107,               0.006441,               0.006441,               0.006441
                   3598,                0.62518,                0.50328,                0.96789,                0.94924,                0.91168,                0.95633,                0.85925,                0.45222,                0.36842,                0.87883,                0.00644,                0.00644,                0.00644
                   3599,                0.58642,                0.49116,                0.98113,                0.95311,                0.90447,                0.95349,                0.86165,                0.45325,                0.36537,                0.88029,               0.006439,               0.006439,               0.006439
                   3600,                0.62669,                0.51776,                0.99099,                0.94823,                0.90706,                0.95508,                0.86234,                0.45028,                0.36482,                0.87999,               0.006438,               0.006438,               0.006438
                   3601,                0.62012,                 0.4962,                0.96327,                0.94762,                0.91523,                0.95698,                0.86346,                0.45202,                 0.3689,                0.87896,               0.006437,               0.006437,               0.006437
                   3602,                0.60263,                0.49294,                0.96916,                0.93835,                0.92067,                0.95585,                 0.8627,                0.44864,                 0.3646,                0.87887,               0.006436,               0.006436,               0.006436
                   3603,                0.58697,                0.50481,                0.99965,                0.94842,                0.90966,                0.95482,                0.86183,                 0.4496,                0.36552,                0.87818,               0.006435,               0.006435,               0.006435
                   3604,                 0.5854,                0.48289,                0.97649,                0.94481,                0.91763,                0.95744,                 0.8627,                0.44893,                 0.3661,                0.87913,               0.006434,               0.006434,               0.006434
                   3605,                0.60803,                0.49428,                0.97662,                 0.9498,                0.91003,                0.95511,                0.86161,                0.44781,                0.36551,                0.87769,               0.006433,               0.006433,               0.006433
                   3606,                0.60862,                0.51667,                 0.9999,                0.94948,                0.91103,                0.95572,                0.86075,                0.45179,                0.36624,                 0.8789,               0.006432,               0.006432,               0.006432
                   3607,                0.63098,                0.51795,                0.98104,                0.94583,                0.91378,                0.95616,                 0.8643,                0.44512,                0.36352,                0.87771,               0.006431,               0.006431,               0.006431
                   3608,                0.61298,                0.50941,                0.98547,                0.95011,                0.91048,                0.95487,                0.86017,                0.44799,                0.36365,                0.87892,              0.0064301,              0.0064301,              0.0064301
                   3609,                0.57648,                0.47002,                0.95611,                0.94651,                 0.9128,                0.95499,                0.85888,                0.45066,                0.36317,                0.87905,              0.0064291,              0.0064291,              0.0064291
                   3610,                0.61476,                0.49747,                0.98357,                0.94027,                0.91872,                0.95499,                0.86255,                0.44984,                0.36666,                0.87868,              0.0064281,              0.0064281,              0.0064281
                   3611,                0.62188,                0.51988,                0.99096,                0.95417,                0.90948,                0.95502,                0.86127,                0.45148,                0.36362,                0.87997,              0.0064271,              0.0064271,              0.0064271
                   3612,                0.59381,                0.50237,                0.96887,                0.93887,                0.92289,                0.95519,                0.85991,                0.44975,                0.36473,                0.88013,              0.0064261,              0.0064261,              0.0064261
                   3613,                0.62542,                0.49071,                0.97441,                0.94266,                 0.9155,                0.95503,                0.86035,                0.44853,                0.36436,                0.87813,              0.0064251,              0.0064251,              0.0064251
                   3614,                0.61736,                0.48928,                0.96648,                0.95511,                0.91337,                0.95673,                0.86029,                0.44886,                0.36556,                0.87855,              0.0064241,              0.0064241,              0.0064241
                   3615,                0.61468,                0.50367,                0.98468,                0.94115,                0.92219,                0.95759,                 0.8619,                0.45049,                 0.3654,                0.87859,              0.0064231,              0.0064231,              0.0064231
                   3616,                 0.6733,                0.52445,                0.98238,                  0.944,                0.91946,                0.95594,                0.86028,                0.44695,                0.36536,                0.87702,              0.0064221,              0.0064221,              0.0064221
                   3617,                 0.6289,                0.51039,                0.98949,                0.95554,                0.90985,                0.95673,                0.85853,                0.44804,                0.36464,                0.87794,              0.0064212,              0.0064212,              0.0064212
                   3618,                0.63174,                0.50295,                 0.9711,                0.95104,                0.91725,                0.95682,                0.85671,                0.45334,                0.36394,                0.87913,              0.0064202,              0.0064202,              0.0064202
                   3619,                0.59637,                0.49506,                0.97382,                0.94946,                0.91732,                0.95703,                0.85973,                0.44786,                0.36615,                0.87722,              0.0064192,              0.0064192,              0.0064192
                   3620,                0.60651,                0.50839,                0.97598,                0.95949,                0.90849,                0.95461,                0.86319,                0.44616,                0.36373,                0.87734,              0.0064182,              0.0064182,              0.0064182
                   3621,                0.61461,                0.50405,                0.98218,                0.95598,                0.91059,                0.95564,                0.86157,                0.44452,                0.36185,                0.87734,              0.0064172,              0.0064172,              0.0064172
                   3622,                0.60601,                0.49918,                0.97968,                0.95035,                0.91391,                0.95367,                0.85614,                0.44646,                0.36126,                0.87714,              0.0064162,              0.0064162,              0.0064162
                   3623,                0.59161,                0.49013,                0.95356,                0.95611,                0.91034,                0.95685,                0.86151,                0.44616,                0.36217,                0.87731,              0.0064152,              0.0064152,              0.0064152
                   3624,                0.59768,                0.48087,                0.95454,                0.95919,                0.90854,                0.95544,                 0.8626,                0.44647,                0.36407,                0.87653,              0.0064142,              0.0064142,              0.0064142
                   3625,                0.60406,                0.48993,                0.96069,                0.95465,                 0.9146,                0.95685,                0.86027,                0.44709,                0.36309,                 0.8781,              0.0064132,              0.0064132,              0.0064132
                   3626,                0.62916,                0.51975,                 1.0023,                 0.9544,                0.90838,                0.95359,                0.86058,                0.44558,                0.36119,                0.87724,              0.0064122,              0.0064122,              0.0064122
                   3627,                0.62434,                0.49882,                0.97618,                0.95693,                0.90748,                0.95501,                 0.8611,                0.44428,                0.36265,                 0.8759,              0.0064112,              0.0064112,              0.0064112
                   3628,                0.61112,                0.49649,                0.99229,                0.95381,                0.91504,                0.95579,                0.86233,                0.44504,                0.36159,                0.87789,              0.0064103,              0.0064103,              0.0064103
                   3629,                0.59808,                0.49575,                0.98234,                0.95613,                0.91222,                0.95671,                 0.8556,                0.44853,                0.36401,                0.87746,              0.0064093,              0.0064093,              0.0064093
                   3630,                0.60453,                 0.5127,                0.99114,                0.95092,                0.91584,                0.95709,                0.86281,                0.44311,                0.36416,                0.87473,              0.0064083,              0.0064083,              0.0064083
                   3631,                0.58539,                0.48279,                0.97251,                0.95358,                0.91158,                0.95527,                0.86579,                0.44398,                0.36159,                0.87577,              0.0064073,              0.0064073,              0.0064073
                   3632,                0.62019,                0.51563,                0.98321,                0.94996,                0.91622,                0.95491,                0.86087,                0.44515,                0.36166,                 0.8768,              0.0064063,              0.0064063,              0.0064063
                   3633,                0.62404,                0.51412,                 0.9954,                 0.9473,                0.91737,                0.95674,                0.86318,                0.44456,                0.36352,                0.87585,              0.0064053,              0.0064053,              0.0064053
                   3634,                0.65125,                0.51746,                0.98045,                0.95038,                0.91544,                0.95657,                 0.8603,                0.44634,                0.36119,                0.87566,              0.0064043,              0.0064043,              0.0064043
                   3635,                0.61779,                0.53381,                 1.0129,                0.94337,                0.92219,                0.95475,                0.86117,                0.44297,                0.36289,                0.87591,              0.0064033,              0.0064033,              0.0064033
                   3636,                0.64042,                 0.4973,                0.96791,                0.94918,                0.91602,                0.95677,                0.86295,                0.44293,                0.36237,                0.87511,              0.0064023,              0.0064023,              0.0064023
                   3637,                 0.6037,                0.49274,                0.97614,                0.94997,                0.91154,                 0.9555,                0.86144,                0.44384,                 0.3632,                0.87546,              0.0064014,              0.0064014,              0.0064014
                   3638,                0.61155,                0.50604,                0.96503,                0.94692,                0.92082,                0.95462,                0.86293,                0.44419,                0.36293,                0.87597,              0.0064004,              0.0064004,              0.0064004
                   3639,                0.61379,                 0.5061,                0.98233,                0.95162,                0.91616,                0.95704,                0.86542,                0.44145,                0.36106,                0.87565,              0.0063994,              0.0063994,              0.0063994
                   3640,                0.62037,                0.50846,                0.97918,                 0.9504,                0.91167,                0.95568,                0.86727,                0.44556,                 0.3634,                0.87698,              0.0063984,              0.0063984,              0.0063984
                   3641,                0.61767,                0.50012,                0.97584,                0.95132,                0.91279,                0.95465,                0.85991,                0.44628,                0.36413,                0.87735,              0.0063974,              0.0063974,              0.0063974
                   3642,                0.62856,                0.50452,                0.97354,                0.94983,                0.91533,                0.95554,                0.86509,                0.44423,                0.36383,                0.87629,              0.0063964,              0.0063964,              0.0063964
                   3643,                0.63694,                0.51354,                0.98877,                0.95332,                0.90911,                0.95549,                0.86562,                0.44493,                0.36338,                0.87559,              0.0063954,              0.0063954,              0.0063954
                   3644,                0.64186,                0.51807,                0.97275,                0.94855,                0.91882,                0.95528,                0.85926,                0.44807,                0.36367,                0.87725,              0.0063944,              0.0063944,              0.0063944
                   3645,                0.61182,                0.50223,                 0.9862,                0.94861,                0.91365,                0.95543,                0.86396,                0.44586,                0.36188,                0.87628,              0.0063934,              0.0063934,              0.0063934
                   3646,                 0.6166,                0.50639,                0.99655,                0.95361,                0.91272,                0.95478,                0.86549,                0.44546,                0.36298,                0.87651,              0.0063924,              0.0063924,              0.0063924
                   3647,                0.62601,                 0.4973,                0.97012,                0.94806,                0.91208,                0.95373,                0.86738,                0.44255,                0.35988,                0.87575,              0.0063914,              0.0063914,              0.0063914
                   3648,                0.61193,                 0.5048,                0.99042,                0.95413,                0.90838,                0.95495,                0.86542,                0.44461,                0.36329,                0.87541,              0.0063905,              0.0063905,              0.0063905
                   3649,                0.60756,                0.49975,                0.97039,                0.95183,                0.91537,                0.95688,                0.86551,                0.44269,                 0.3616,                0.87488,              0.0063895,              0.0063895,              0.0063895
                   3650,                0.63352,                0.52558,                0.99493,                0.95357,                0.91179,                0.95678,                0.86634,                0.44115,                0.36095,                 0.8746,              0.0063885,              0.0063885,              0.0063885
                   3651,                 0.6042,                0.50151,                0.97689,                0.95117,                0.90989,                0.95496,                0.86263,                 0.4457,                0.36342,                0.87593,              0.0063875,              0.0063875,              0.0063875
                   3652,                 0.6522,                0.51443,                0.98433,                0.95304,                0.91343,                0.95613,                 0.8629,                0.44556,                0.36427,                 0.8753,              0.0063865,              0.0063865,              0.0063865
                   3653,                0.62798,                0.51117,                0.96605,                0.94828,                0.91194,                0.95433,                0.86368,                0.44409,                0.36409,                0.87562,              0.0063855,              0.0063855,              0.0063855
                   3654,                0.62026,                0.50833,                0.97908,                0.95158,                0.91447,                0.95466,                 0.8645,                0.44311,                0.36425,                0.87377,              0.0063845,              0.0063845,              0.0063845
                   3655,                0.61848,                0.49581,                0.97603,                0.95045,                 0.9137,                0.95451,                0.86759,                0.44252,                0.36303,                0.87527,              0.0063835,              0.0063835,              0.0063835
                   3656,                0.58393,                0.48393,                0.98159,                0.95528,                 0.9096,                0.95459,                0.86421,                0.44645,                 0.3636,                0.87644,              0.0063825,              0.0063825,              0.0063825
                   3657,                0.61634,                0.49348,                0.97527,                0.95307,                0.90656,                0.95402,                 0.8612,                0.44722,                0.36417,                0.87591,              0.0063816,              0.0063816,              0.0063816
                   3658,                0.59815,                 0.4855,                0.96729,                0.95226,                0.91036,                 0.9536,                0.86164,                0.45047,                0.36517,                0.87821,              0.0063806,              0.0063806,              0.0063806
                   3659,                0.60019,                0.49252,                  0.962,                 0.9497,                0.91564,                0.95481,                0.86199,                0.45346,                0.36677,                0.87956,              0.0063796,              0.0063796,              0.0063796
                   3660,                0.59044,                0.50526,                0.97978,                0.95104,                0.91212,                0.95435,                0.86572,                0.44672,                0.36492,                 0.8763,              0.0063786,              0.0063786,              0.0063786
                   3661,                0.58196,                  0.483,                0.97571,                0.95226,                0.91366,                0.95622,                0.86357,                0.45117,                0.36737,                0.87777,              0.0063776,              0.0063776,              0.0063776
                   3662,                0.62769,                0.51001,                0.97763,                0.94814,                0.91493,                0.95445,                0.85991,                0.44972,                0.36342,                0.87815,              0.0063766,              0.0063766,              0.0063766
                   3663,                0.63933,                0.51685,                 1.0067,                0.94942,                 0.9115,                0.95387,                0.85876,                0.45018,                0.36393,                0.87813,              0.0063756,              0.0063756,              0.0063756
                   3664,                0.61294,                0.50189,                0.99268,                 0.9499,                0.90835,                0.95374,                0.86263,                  0.452,                0.36365,                0.87817,              0.0063746,              0.0063746,              0.0063746
                   3665,                0.60654,                0.51246,                0.99348,                0.95104,                0.90912,                0.95457,                0.85801,                0.45379,                0.36392,                0.87955,              0.0063736,              0.0063736,              0.0063736
                   3666,                0.62026,                0.49186,                0.97868,                 0.9481,                0.91008,                0.95347,                0.86447,                0.44868,                0.36212,                0.87741,              0.0063726,              0.0063726,              0.0063726
                   3667,                0.59202,                0.50087,                0.98016,                0.95109,                0.90961,                0.95371,                0.86043,                0.44901,                0.36265,                0.87764,              0.0063716,              0.0063716,              0.0063716
                   3668,                0.62632,                0.49863,                0.96787,                0.94255,                 0.9175,                0.95383,                0.86309,                0.44484,                0.36122,                0.87691,              0.0063707,              0.0063707,              0.0063707
                   3669,                0.61848,                0.49369,                0.96947,                 0.9536,                  0.912,                0.95383,                0.85983,                0.45074,                0.36339,                0.87777,              0.0063697,              0.0063697,              0.0063697
                   3670,                0.59537,                0.49902,                0.96889,                 0.9455,                0.91446,                0.95348,                0.86424,                  0.447,                0.36049,                0.87738,              0.0063687,              0.0063687,              0.0063687
                   3671,                0.65665,                0.52512,                0.98743,                0.95494,                 0.9079,                0.95351,                 0.8663,                0.44697,                0.36184,                0.87647,              0.0063677,              0.0063677,              0.0063677
                   3672,                0.61462,                0.50708,                0.98622,                0.94873,                0.91459,                0.95469,                0.86159,                 0.4474,                0.35844,                0.87681,              0.0063667,              0.0063667,              0.0063667
                   3673,                0.62561,                0.49674,                0.97479,                 0.9448,                0.91285,                0.95458,                0.85897,                0.44676,                0.36199,                0.87641,              0.0063657,              0.0063657,              0.0063657
                   3674,                0.62038,                0.50509,                0.96792,                0.95275,                0.91148,                0.95483,                0.86023,                0.44609,                0.36116,                0.87588,              0.0063647,              0.0063647,              0.0063647
                   3675,                0.59218,                 0.4852,                0.95904,                0.94626,                0.91382,                0.95408,                 0.8642,                0.44431,                0.36138,                0.87543,              0.0063637,              0.0063637,              0.0063637
                   3676,                0.62589,                0.51132,                0.99985,                0.94647,                0.91216,                 0.9548,                0.86484,                0.44755,                0.36233,                0.87665,              0.0063627,              0.0063627,              0.0063627
                   3677,                0.58617,                0.48451,                0.97212,                0.94884,                0.91226,                0.95451,                0.86361,                0.45002,                0.36318,                0.87667,              0.0063618,              0.0063618,              0.0063618
                   3678,                0.63244,                0.51899,                 1.0164,                0.94972,                0.91376,                 0.9536,                0.86423,                0.44628,                0.36038,                0.87719,              0.0063608,              0.0063608,              0.0063608
                   3679,                 0.6179,                0.50206,                  1.003,                0.94791,                0.91369,                0.95424,                0.86294,                0.44225,                0.35785,                0.87541,              0.0063598,              0.0063598,              0.0063598
                   3680,                0.60817,                 0.4819,                0.96707,                0.94593,                0.91447,                0.95389,                0.86629,                0.44578,                0.36044,                0.87656,              0.0063588,              0.0063588,              0.0063588
                   3681,                0.59995,                0.49868,                0.96879,                0.94947,                0.91134,                0.95391,                0.86255,                0.44378,                0.36133,                0.87648,              0.0063578,              0.0063578,              0.0063578
                   3682,                0.60991,                0.50671,                0.98755,                0.94867,                0.91325,                0.95348,                0.86768,                0.44509,                 0.3616,                0.87602,              0.0063568,              0.0063568,              0.0063568
                   3683,                0.62338,                0.47876,                0.98004,                0.95097,                0.91547,                0.95344,                0.86528,                0.44499,                 0.3595,                0.87657,              0.0063558,              0.0063558,              0.0063558
                   3684,                0.60844,                0.48952,                 0.9831,                0.94984,                0.91719,                0.95334,                0.86318,                0.44428,                0.36022,                0.87605,              0.0063548,              0.0063548,              0.0063548
                   3685,                0.63075,                0.51467,                0.98009,                0.94828,                0.91188,                0.95309,                0.86495,                0.44262,                0.35756,                0.87669,              0.0063538,              0.0063538,              0.0063538
                   3686,                0.61304,                0.50636,                0.97866,                  0.948,                0.91231,                0.95258,                0.86563,                0.44623,                0.35964,                0.87666,              0.0063528,              0.0063528,              0.0063528
                   3687,                0.64318,                0.50996,                0.99789,                0.94032,                0.92039,                  0.952,                0.86715,                0.43956,                0.35603,                0.87392,              0.0063519,              0.0063519,              0.0063519
                   3688,                0.61653,                0.50917,                0.99108,                0.94504,                0.91584,                0.95344,                0.86493,                0.44405,                 0.3598,                0.87588,              0.0063509,              0.0063509,              0.0063509
                   3689,                0.58837,                0.47907,                0.97317,                0.94031,                0.91714,                0.95335,                0.86232,                 0.4439,                0.36124,                0.87604,              0.0063499,              0.0063499,              0.0063499
                   3690,                 0.5808,                0.47451,                0.96317,                0.93991,                0.91922,                0.95372,                0.86667,                0.44224,                 0.3592,                0.87545,              0.0063489,              0.0063489,              0.0063489
                   3691,                0.59368,                0.48885,                0.97791,                0.94006,                0.91876,                0.95292,                0.86159,                0.44323,                0.36203,                 0.8759,              0.0063479,              0.0063479,              0.0063479
                   3692,                0.61331,                0.50628,                 1.0094,                0.93867,                 0.9206,                0.95282,                0.86294,                 0.4439,                0.36018,                0.87635,              0.0063469,              0.0063469,              0.0063469
                   3693,                 0.5829,                0.48081,                0.97034,                0.94211,                 0.9203,                0.95374,                0.86485,                  0.444,                0.35949,                0.87646,              0.0063459,              0.0063459,              0.0063459
                   3694,                0.61646,                0.51951,                0.98896,                0.95133,                 0.9078,                0.95248,                0.86406,                0.44437,                0.35993,                  0.876,              0.0063449,              0.0063449,              0.0063449
                   3695,                0.62457,                0.50126,                0.96954,                0.93935,                0.91842,                0.95331,                0.86627,                 0.4431,                0.36054,                0.87648,              0.0063439,              0.0063439,              0.0063439
                   3696,                0.60213,                0.48506,                0.96092,                0.93965,                0.91949,                0.95381,                0.86659,                0.44166,                0.35671,                0.87586,              0.0063429,              0.0063429,              0.0063429
                   3697,                0.59525,                0.50101,                0.98636,                0.94297,                 0.9191,                0.95367,                0.86908,                0.44086,                0.35811,                0.87511,               0.006342,               0.006342,               0.006342
                   3698,                0.58379,                0.48413,                0.96991,                0.93853,                0.92171,                 0.9542,                0.86629,                0.44331,                0.36143,                0.87547,               0.006341,               0.006341,               0.006341
                   3699,                0.60442,                 0.5044,                   0.99,                0.93844,                0.92336,                0.95365,                0.86443,                0.44276,                0.35822,                0.87627,                0.00634,                0.00634,                0.00634
                   3700,                0.59967,                0.49337,                0.96631,                 0.9501,                0.91229,                0.95391,                0.86605,                0.44499,                0.35909,                0.87636,               0.006339,               0.006339,               0.006339
                   3701,                0.61949,                 0.4935,                0.97439,                0.94117,                0.92277,                0.95396,                0.86896,                0.44534,                0.36213,                0.87655,               0.006338,               0.006338,               0.006338
                   3702,                0.63133,                0.50897,                0.97452,                0.94797,                0.91506,                0.95363,                0.86845,                0.44352,                0.35979,                0.87592,               0.006337,               0.006337,               0.006337
                   3703,                0.59702,                0.50374,                 1.0012,                0.94662,                 0.9156,                0.95365,                 0.8648,                0.44606,                 0.3596,                0.87592,               0.006336,               0.006336,               0.006336
                   3704,                0.62149,                0.51099,                 0.9896,                 0.9308,                  0.929,                 0.9536,                0.86353,                0.44626,                0.36009,                0.87586,               0.006335,               0.006335,               0.006335
                   3705,                0.63168,                0.51204,                0.98152,                0.94018,                0.92224,                0.95334,                0.86759,                0.44396,                0.36083,                0.87582,               0.006334,               0.006334,               0.006334
                   3706,                0.60273,                0.48904,                0.97032,                0.94586,                0.91566,                0.95352,                0.86968,                 0.4427,                0.35919,                0.87576,               0.006333,               0.006333,               0.006333
                   3707,                0.60585,                 0.4994,                 0.9817,                0.94578,                0.91102,                0.95227,                0.86311,                0.44569,                0.36123,                 0.8766,               0.006332,               0.006332,               0.006332
                   3708,                0.61536,                0.48438,                0.97368,                0.94518,                0.91979,                0.95365,                0.86503,                0.44549,                0.36085,                0.87606,              0.0063311,              0.0063311,              0.0063311
                   3709,                 0.6395,                0.52236,                0.99271,                0.94746,                0.91543,                0.95361,                0.86561,                 0.4453,                0.36162,                0.87582,              0.0063301,              0.0063301,              0.0063301
                   3710,                 0.6191,                0.50751,                0.98424,                0.95635,                0.90124,                0.95157,                0.86615,                0.44438,                0.36214,                0.87715,              0.0063291,              0.0063291,              0.0063291
                   3711,                0.59241,                0.48686,                0.98174,                0.94762,                0.91335,                0.95226,                0.86173,                0.44823,                0.36266,                0.87729,              0.0063281,              0.0063281,              0.0063281
                   3712,                0.64087,                0.52165,                 1.0068,                0.94969,                0.90689,                 0.9508,                0.86594,                0.44846,                0.36311,                0.87752,              0.0063271,              0.0063271,              0.0063271
                   3713,                0.62126,                0.50168,                0.98025,                0.95247,                0.90743,                0.95236,                 0.8664,                0.44819,                0.36339,                0.87845,              0.0063261,              0.0063261,              0.0063261
                   3714,                0.66949,                0.53428,                 1.0057,                 0.9403,                0.92082,                0.95325,                0.86254,                0.45282,                0.36428,                0.87937,              0.0063251,              0.0063251,              0.0063251
                   3715,                0.61599,                0.48731,                0.97574,                0.93849,                0.92151,                0.95401,                  0.862,                0.45175,                0.36352,                0.87807,              0.0063241,              0.0063241,              0.0063241
                   3716,                0.61627,                 0.4922,                0.97848,                0.94788,                0.91239,                0.94987,                0.86333,                0.45162,                0.36565,                0.87917,              0.0063231,              0.0063231,              0.0063231
